User_Id,Name,Rating
284,43044,4
284,11229,4
284,51105,4
284,81638,5
284,22695,3
284,11486,5
284,10979,4
284,10920,4
284,21354,5
284,6872,4
284,52635,4
284,80055,4
284,32442,4
284,22916,5
284,5160,4
284,37380,4
284,89220,3
284,2316,5
284,95325,4
284,85437,2
284,1295,4
284,5913,5
284,87961,2
284,9712,5
284,98945,5
284,89717,5
284,77273,5
284,17961,5
284,93808,3
284,12793,4
284,10776,4
284,97380,4
284,14481,4
284,11553,5
284,32628,4
284,12806,3
284,60086,4
284,81022,4
284,10566,3
284,9888,4
284,96479,5
284,11805,5
284,15735,5
284,4395,5
284,11566,3
284,11295,4
284,13235,5
284,26931,5
284,11873,4
284,1694,4
284,6794,5
284,42040,5
284,22550,5
284,18003,4
284,90876,4
284,5129,4
284,91440,4
284,5102,5
284,32418,3
284,42400,5
284,11320,5
284,28716,4
284,24832,4
284,1371,4
284,12505,4
284,16435,2
284,26919,5
284,7788,4
284,2696,4
284,2526,5
284,82965,5
284,39031,5
284,3731,5
284,79589,5
284,93671,4
284,82970,4
284,21718,4
284,6869,4
284,2314,4
284,17162,4
284,1226,4
284,1120,4
284,11129,5
284,23848,4
284,8920,5
284,11768,4
284,87346,4
284,9327,4
284,49547,4
284,32961,3
284,96667,3
284,5107,5
284,6193,4
284,4,2
284,30241,3
284,31623,3
284,30246,3
284,30597,4
284,11734,3
284,87962,2
284,61,5
284,41539,4
284,5337,3
284,348,4
284,32446,3
284,664,5
284,94764,5
284,77714,5
284,52382,4
284,83107,3
284,15752,2
284,5513,5
284,10819,5
284,1935,5
284,6687,4
284,11502,5
284,2305,4
284,84080,3
284,76919,5
284,6310,5
284,11564,3
284,4799,5
284,78436,4
284,16243,4
284,11712,5
284,19350,4
284,5931,5
284,4609,4
284,21436,3
284,32559,5
284,3939,4
284,17651,4
284,18127,4
284,10402,5
284,18503,3
284,29641,4
284,13151,3
284,6541,4
284,903,5
284,88418,5
284,88039,5
284,78173,3
284,48034,5
284,33514,5
284,11286,4
284,10967,4
284,28566,3
284,10592,4
284,10629,4
284,5091,4
284,32460,3
284,30132,5
284,87750,2
284,78956,5
284,95233,5
284,3636,5
284,30281,3
284,11597,4
284,92517,4
284,50614,3
284,30274,4
284,2836,5
284,8337,4
284,77472,5
284,968,3
284,8322,4
284,34605,3
284,40303,3
284,19578,3
284,11915,4
284,21996,4
284,77768,4
284,12445,4
284,9030,4
284,89338,5
284,11240,5
284,84943,4
284,28570,3
284,88811,5
284,8009,5
284,77306,5
284,78954,5
284,8024,5
284,11290,4
284,8021,5
284,8011,5
284,5161,3
284,78957,5
284,9966,4
284,78953,4
284,8919,3
284,5575,3
284,78960,4
284,24579,4
284,12912,4
284,23801,5
284,10581,3
284,30125,4
284,84736,3
284,66929,4
284,1985,4
284,39242,4
284,81058,4
284,12722,4
284,6138,4
284,2956,5
284,38424,3
284,14151,5
284,84075,4
284,16328,4
284,630,5
284,93188,4
284,7717,5
284,24131,4
284,16286,5
284,5040,3
284,91244,4
284,15760,3
284,30273,3
284,12847,4
284,76570,4
284,77544,3
284,43998,5
284,32218,5
284,16857,3
284,16807,5
284,11669,5
284,40024,5
284,89800,3
284,14981,5
284,20675,4
284,32456,4
284,7670,3
284,61895,4
284,7781,4
284,92415,4
284,18405,4
284,24973,4
284,9961,5
284,2166,5
284,3,3
284,93834,5
284,12746,4
284,80671,4
284,77201,5
284,16973,5
284,81986,4
284,84959,5
284,10695,4
284,11279,4
284,11549,4
284,11831,5
284,19104,4
284,14870,4
284,37740,5
284,80674,5
284,13020,4
284,12938,5
284,6527,3
284,11541,4
284,13148,4
284,51106,4
284,14461,4
284,11372,3
284,38752,4
284,32901,4
284,33570,3
284,4648,4
284,53060,4
284,11470,4
284,39988,5
284,77275,4
284,4670,5
284,52879,5
284,57853,5
284,11359,5
284,24782,4
284,40128,4
284,21719,3
284,14477,4
284,11353,4
284,53611,4
284,38465,4
284,81617,3
284,37735,4
284,42605,4
284,89723,4
284,11574,5
284,67,5
284,6539,4
284,18287,5
284,77204,5
284,95326,5
284,11642,5
284,9915,3
284,11918,5
284,86443,4
284,15611,4
284,33674,5
284,11728,5
284,5219,4
284,11702,5
284,99356,4
284,6871,3
284,86917,5
284,8852,5
284,82173,3
284,97720,4
284,7763,4
284,75495,3
284,91953,4
284,83674,2
284,1570,4
284,13157,3
284,91678,4
284,10506,3
284,29981,3
284,14362,3
284,68765,5
284,93380,5
284,10607,3
284,12747,4
284,23183,4
284,5692,5
284,30068,4
284,82375,3
284,31437,4
284,30244,3
284,32433,3
284,86655,4
284,21829,4
284,24280,4
284,58350,2
284,52873,4
284,10617,4
284,11478,4
284,11606,4
284,11469,4
284,6149,5
284,65645,5
284,30868,4
284,37684,5
284,94557,5
284,5826,3
284,9014,4
284,23840,2
284,11563,3
284,14951,4
284,9873,5
284,28940,4
284,7784,5
284,23887,4
284,76776,4
284,7578,4
284,8282,5
284,48450,5
284,4708,4
284,19179,3
284,15309,3
284,38296,3
284,10603,3
284,762,4
284,10156,4
284,11936,5
284,2052,5
284,38619,3
284,21720,4
284,24784,4
284,21704,4
284,93841,3
284,80244,4
284,29291,5
284,51370,4
284,14241,4
284,78703,4
284,89808,2
284,93681,4
284,77760,5
284,93261,5
284,99139,5
284,79389,5
284,11373,4
284,41534,4
284,90820,5
284,71728,2
284,32437,3
284,30271,1
284,32974,5
284,11787,5
284,9734,4
284,60489,3
284,14449,3
284,94762,5
284,14943,5
284,21365,2
284,10365,5
284,11235,5
284,8012,5
284,14659,4
284,14661,4
284,21358,3
284,96573,4
284,1986,4
284,12787,5
284,21722,3
284,11464,4
284,6528,1
284,10613,3
284,78952,5
284,8014,5
284,59410,4
284,15651,5
284,66954,3
284,7783,4
284,83346,5
284,81062,4
284,46181,3
284,86888,4
284,48467,4
284,32692,3
284,1885,5
284,3978,3
284,39030,3
284,67035,4
284,77532,5
284,5148,4
284,12839,4
284,14654,5
284,7437,4
284,4382,5
284,4422,2
284,28568,3
284,77043,5
284,13153,3
284,16919,2
284,66902,3
284,24682,5
284,6159,3
284,11253,4
284,37405,5
284,19067,5
284,92009,4
284,24335,5
284,80585,5
284,86643,4
284,11494,5
284,13270,5
284,3679,3
284,43339,2
284,12670,3
284,77156,3
284,94964,4
284,29124,5
284,22076,4
284,5470,5
284,45220,3
284,6969,4
284,14942,4
284,95236,4
284,18135,4
284,11633,5
284,43945,4
284,4472,4
284,30861,4
284,94761,4
284,25713,4
284,24610,5
284,60935,4
284,41219,4
284,17150,4
284,2388,5
284,14656,4
284,6534,4
284,7668,3
284,24159,5
284,2654,5
284,22896,2
284,12949,4
284,31234,4
284,28561,3
284,94953,3
284,3447,4
284,10977,5
284,13143,3
284,37737,4
284,17461,4
284,32691,4
284,4796,4
284,65149,5
284,5213,3
284,71811,5
284,80057,4
284,99300,5
284,91249,4
284,12968,4
284,78180,3
284,21366,4
284,32542,2
284,89476,5
284,37744,3
284,37625,4
284,11666,5
284,97782,4
284,77931,4
284,93191,5
284,45312,5
284,10585,3
284,95241,4
284,20413,3
284,11779,4
284,12817,4
284,43328,3
284,26973,5
284,43763,4
284,19581,5
284,72223,5
284,99111,5
284,60178,5
284,43325,3
284,1911,4
284,17876,4
284,3869,4
284,41193,4
284,46917,4
284,5890,4
284,3711,4
284,91247,3
284,89551,4
284,11852,5
284,91248,4
284,78039,4
284,2319,5
284,10965,4
284,11551,4
284,420,4
284,1955,4
284,30852,4
284,44068,3
284,80573,5
284,69711,4
284,31328,4
284,11466,5
284,77531,5
284,16743,4
284,99107,5
284,22462,5
284,10605,3
284,40031,4
284,5319,4
284,77267,3
284,17841,4
284,8810,4
284,47763,3
284,49465,4
284,11890,5
284,80938,4
284,19542,5
284,34082,5
284,890,5
284,5373,4
284,6870,4
284,38709,4
284,3977,4
284,42575,4
284,19144,4
284,91865,4
284,11671,4
284,19164,5
284,28877,3
284,11917,3
284,12873,4
284,81612,3
284,77770,5
284,3938,4
284,77025,4
284,84052,3
284,6749,4
284,41487,2
284,12220,4
284,21648,3
284,11824,4
284,12834,4
284,44053,5
284,51214,4
284,80505,4
284,69631,5
284,84977,4
284,5326,5
284,902,5
284,12874,5
284,21005,4
284,12829,3
284,65707,5
284,7770,3
284,86822,4
284,14865,2
284,91609,5
284,2289,5
284,10614,5
284,46677,4
284,17125,5
284,410,4
284,18413,4
284,7679,3
284,47891,3
284,99649,4
284,13444,4
284,59219,4
284,4953,3
284,6537,4
284,82354,4
284,13023,5
284,22637,4
284,48757,4
284,5933,5
284,37755,4
284,92284,5
284,12838,4
284,25078,5
284,5015,3
284,11324,4
284,13872,4
284,76817,5
284,99641,4
284,46787,5
284,11323,5
284,2550,4
284,15622,5
284,32812,5
284,14570,5
284,85430,3
284,12770,4
284,77815,3
284,60946,4
284,15997,5
284,30118,4
284,15998,4
284,5197,4
284,4685,3
284,18699,3
284,91374,3
284,5413,5
284,1521,5
284,85609,4
284,91878,5
284,6925,4
284,5215,4
284,19579,4
284,21336,5
284,7779,5
284,656,4
284,89724,5
284,77473,4
284,26085,3
284,52945,4
284,7786,5
284,11548,5
284,43409,3
284,5204,4
284,10813,5
284,11472,5
284,12147,5
284,11365,5
284,33555,4
284,21685,5
284,9375,4
284,10987,5
284,3973,4
284,10964,5
284,41804,4
284,96987,4
284,17722,5
284,85431,3
284,99105,4
284,18373,4
284,4644,5
284,80670,4
284,11234,5
284,19593,4
284,11587,4
284,51362,3
284,21721,4
284,48464,5
284,7754,4
284,26924,5
284,41667,4
284,11301,5
284,3974,4
284,26922,5
284,11463,4
284,83215,4
284,41865,4
284,13208,5
284,12960,5
284,19583,5
284,7009,5
284,2677,5
284,49041,3
284,77539,4
284,91910,5
284,6899,3
284,14046,4
284,11284,3
284,2895,4
284,12065,4
284,2493,3
284,1625,5
284,77769,4
284,4631,4
284,89548,4
284,26926,4
284,4633,4
284,77100,4
284,33507,3
284,25052,5
284,32432,3
284,11654,4
284,11170,5
284,11780,4
284,19302,5
284,80727,4
284,29746,4
284,57458,4
284,95238,4
284,87798,5
284,1241,4
284,6295,5
284,84981,5
284,14864,3
284,65893,3
284,11371,4
284,20781,5
284,97860,5
284,11589,3
284,11378,5
284,9822,5
284,21717,3
284,3686,4
284,10583,5
284,20928,4
284,43342,3
284,4627,5
284,41536,4
284,25051,5
284,18545,5
286,77163,5
286,53645,3
286,14241,5
286,6192,4
286,97352,5
286,76919,5
286,11779,3
286,29044,5
286,12524,4
286,46917,5
286,1301,4
286,12362,5
286,12398,5
286,71622,3
286,11762,5
286,5043,5
286,49750,3
286,7572,3
286,78728,3
286,45312,5
286,97777,4
286,99561,3
286,5204,4
286,91077,4
286,93504,5
286,24468,3
286,420,5
286,18699,3
286,29083,5
286,9961,4
286,91501,3
286,2517,4
286,30868,4
286,11734,3
286,7445,4
286,5211,4
286,6149,5
286,12349,4
286,21005,3
286,91878,3
286,3416,4
286,656,4
286,12528,5
286,2767,5
286,4796,3
286,83107,2
286,21310,5
286,3421,4
286,8682,3
286,5306,5
286,14016,4
286,77539,5
286,91439,4
286,10890,4
286,12468,5
286,5826,3
286,12505,3
286,77510,4
286,3417,5
286,4656,1
286,400,3
286,8722,4
286,11655,3
286,19063,5
286,5129,3
286,17174,4
286,77649,3
286,399,5
286,5174,4
286,39242,4
286,9567,2
286,30810,3
286,5216,5
286,890,3
286,50725,4
286,44186,5
286,25460,4
286,96573,4
286,11650,3
286,9030,4
286,11642,4
286,3422,5
286,3359,5
286,90876,5
286,475,3
286,14251,4
286,73965,4
286,4422,5
286,67,4
286,95665,2
286,9529,4
286,2187,5
286,46186,4
286,7742,5
286,49702,4
286,12447,5
286,9820,5
286,5102,5
286,78433,3
286,13531,3
286,8716,3
286,11654,3
286,12545,4
286,92415,4
286,98972,4
286,8718,4
286,85102,5
286,4395,3
286,4436,3
286,1848,3
286,77266,5
286,18765,5
286,4929,3
286,9566,2
286,12372,5
286,6334,4
286,92284,4
286,3273,3
286,12564,5
286,6163,5
286,2654,4
286,77544,3
286,9838,3
286,2289,4
286,5692,5
286,151,4
286,10127,3
286,11466,4
286,3424,4
286,5214,4
286,7199,4
286,13529,4
286,12497,4
290,10639,4
290,2279,5
290,1618,4
290,77347,5
291,6925,5
291,6750,3
291,4395,4
291,890,4
291,81638,5
291,2767,5
291,75786,5
291,2166,5
291,2654,5
291,9593,5
291,92284,5
291,15735,5
291,6438,4
291,1898,5
291,5308,4
291,9590,5
291,1845,5
291,4987,4
291,9718,5
291,4799,5
291,4408,5
291,10836,5
292,11251,5
292,11252,3
292,11263,3
292,11265,4
292,2654,5
292,11248,5
292,11247,5
292,92284,4
292,11262,5
292,2166,3
292,11244,5
292,11264,3
292,11245,5
296,11394,5
296,2187,5
299,11404,3
299,11129,5
299,11400,5
299,77266,4
299,11433,4
299,11413,3
299,7214,4
300,11486,5
300,4395,4
300,10614,5
300,2052,3
300,2187,5
300,968,4
300,9327,5
300,1226,4
300,9712,4
300,96573,4
300,10920,4
300,929,3
300,11712,5
304,7214,5
305,10235,5
305,95420,5
305,14755,3
305,12691,5
305,86172,3
305,90876,4
305,82375,3
305,93504,3
305,76336,5
305,51029,5
305,10127,4
305,43015,5
305,4144,4
305,7445,4
305,95230,4
305,55229,4
305,3466,5
305,81227,5
305,1103,5
305,49376,4
305,37470,2
307,3,5
307,40440,5
307,3431,5
307,7355,4
307,4588,5
307,6903,5
307,11170,5
307,32542,5
307,5148,5
307,14866,5
307,81638,4
307,6,5
307,71643,5
307,78173,5
307,5,5
307,41865,4
307,89338,5
307,7677,5
307,151,5
307,37740,5
307,5364,4
307,4953,5
307,21005,5
307,14864,5
307,84095,5
307,85302,3
307,5107,5
307,37819,5
307,8844,3
307,93124,5
307,77544,5
307,2654,4
307,12873,4
307,1618,5
307,77522,5
307,11137,4
307,86643,5
307,4472,4
307,11734,5
307,10916,5
307,4,5
307,4900,4
307,77531,5
307,18373,5
307,42916,2
307,90876,5
307,84943,4
307,49041,4
307,12881,5
307,10964,5
307,15660,4
307,968,4
307,7670,5
307,8852,5
307,10127,5
308,6520,3
308,17176,5
308,32542,4
308,7572,4
308,3447,3
308,11657,2
308,91878,5
308,12466,2
308,13145,4
308,9897,5
308,2667,4
308,2956,4
308,4952,5
308,1241,4
308,78173,5
308,81638,5
308,10838,5
308,27588,3
308,9903,4
312,4982,3
312,9602,2
312,87961,2
312,9592,3
312,92284,5
312,9593,5
312,10603,3
312,11301,1
312,12686,2
312,4981,5
312,9590,3
312,5129,4
312,6925,2
312,8810,5
312,5471,4
312,10402,5
312,12670,3
312,15735,3
312,12645,2
312,12701,5
312,10592,4
312,92229,4
312,57401,4
313,4981,5
313,87798,1
313,13023,5
313,9594,4
313,93304,2
313,2654,4
313,9595,5
313,12873,1
313,13006,4
313,15735,5
313,77531,5
313,87246,4
313,5471,5
313,9592,5
313,12890,5
313,12912,2
313,10542,5
313,89338,5
313,77233,4
313,12960,5
313,38752,5
313,9590,5
313,91609,5
313,1625,5
313,4979,4
313,10977,3
313,4987,4
313,12968,5
313,12881,3
313,5107,5
313,12885,4
313,9591,3
313,11129,5
313,13016,4
313,12938,5
313,92284,4
313,11301,4
313,10402,5
313,99105,4
313,13042,5
313,12922,1
314,45480,5
314,1241,5
314,9833,4
314,6671,4
314,968,3
314,6693,4
314,11787,3
314,99474,5
314,2956,5
314,14,4
314,6668,5
314,7670,3
314,1226,3
314,70487,5
314,77729,5
314,6687,5
314,6667,4
314,8844,5
314,96573,4
314,16468,5
314,98215,4
314,81638,4
314,84943,5
314,70489,5
314,89476,4
314,99118,5
314,1618,4
314,3985,4
314,24818,5
314,45310,5
314,77684,4
314,85916,5
314,4929,4
314,7125,5
314,17800,4
314,864,4
314,24816,5
314,45312,4
314,7747,5
314,77473,5
314,77472,5
314,6310,5
314,15245,4
314,39988,5
314,6690,4
314,92671,4
315,13079,4
315,3921,3
317,1845,4
317,47624,4
317,30868,4
317,91973,4
317,10751,3
317,7220,4
317,33441,3
317,5364,5
317,6903,4
317,76334,3
317,45978,3
317,86590,3
317,89753,2
317,929,4
317,93019,5
317,4382,4
317,14046,4
317,13506,3
317,1889,5
317,77264,3
317,93504,4
317,10965,5
317,3,4
317,864,3
317,13345,4
317,28881,3
317,99111,5
317,77539,3
317,76799,3
317,28187,5
317,57536,3
317,4981,4
317,968,5
317,47623,3
317,2996,5
317,18943,3
317,93191,4
317,77201,3
317,1226,4
317,77267,4
317,81939,4
317,77266,4
317,94053,4
317,18888,3
317,5470,4
317,12067,4
317,13521,3
317,71728,5
317,32829,3
317,5907,5
317,28199,3
317,6596,5
317,32636,3
317,47666,4
317,10967,5
317,77129,5
317,92671,4
317,8844,5
317,77684,4
317,10964,5
317,9789,3
317,1618,4
317,10987,5
317,15245,4
317,7534,3
317,13499,4
317,97720,4
317,10988,5
318,7445,5
318,13374,4
319,43884,4
319,2767,5
319,84981,5
319,84136,3
319,84144,3
319,87962,2
319,14498,4
319,37737,4
319,49041,2
319,35729,4
319,14046,5
319,10910,1
319,7784,5
319,9416,2
319,87957,3
319,49750,4
319,78411,4
319,14864,4
319,4,3
319,37684,4
319,34988,3
319,78179,4
319,3562,5
319,5364,4
319,664,1
319,3565,5
319,3579,5
319,42898,4
319,2996,3
319,11137,4
319,78176,2
319,84145,3
319,28187,3
319,84134,3
319,93124,5
319,87964,2
319,84132,3
319,5470,4
319,87961,2
319,71643,5
319,92671,3
319,14384,4
319,5348,3
319,15566,3
319,14,3
319,10614,3
319,16006,4
319,92229,3
319,84139,4
319,10909,4
319,9375,3
319,10988,5
319,13066,5
319,13508,5
319,78183,2
319,10987,5
319,5907,5
319,10967,5
319,94710,3
319,72856,5
319,87963,2
319,52628,4
319,9626,3
319,5759,4
319,4407,4
319,9420,3
319,14865,4
319,64182,2
319,10964,5
319,8852,3
319,41865,3
319,13060,4
319,17061,4
319,9539,3
319,80562,4
319,13506,4
319,13079,4
319,4436,2
319,84135,3
319,5413,3
319,13502,4
319,6,5
319,84369,5
319,45978,3
319,6903,5
319,79589,3
319,49449,3
319,80670,4
319,16902,2
319,22206,4
319,10592,2
319,13083,4
319,13067,4
319,31341,3
319,1226,4
319,10542,2
319,11301,5
319,15557,4
319,10915,4
319,13500,3
319,78173,3
319,14497,4
319,11127,4
319,42900,4
319,35365,3
319,47212,4
319,78175,3
319,72894,2
319,14383,3
319,13063,4
319,16793,5
319,11566,5
319,10836,4
319,72854,5
319,43758,4
319,43893,1
319,1885,3
319,4382,4
319,31332,5
319,15931,2
319,73065,3
319,32691,3
319,91445,4
319,43889,5
319,13074,3
319,9734,4
319,43814,5
319,15550,4
319,7613,4
319,84943,3
319,10751,2
319,87750,3
319,32542,3
319,84176,2
319,65643,4
319,24579,4
319,12067,5
319,28195,5
319,28194,4
319,40223,3
319,30264,3
319,3461,3
319,77392,4
319,80505,3
319,95697,3
319,13499,5
319,77390,4
319,1618,3
319,19542,3
319,78410,3
319,5,5
319,89338,3
319,77163,3
319,40214,3
319,13891,5
319,77266,3
319,14866,5
319,2956,4
319,43891,4
319,91973,5
319,15245,5
319,22695,4
319,76570,4
319,77544,2
319,62258,3
319,84150,3
319,968,3
319,10965,5
319,18405,2
319,84146,3
319,78172,2
319,10914,1
319,65640,5
319,65769,4
319,93504,4
319,43763,4
319,81986,2
319,57585,4
319,77684,4
319,10916,4
319,25339,3
319,10989,4
319,84140,2
319,77522,3
319,3,4
319,65086,3
319,84151,4
319,42899,3
319,13,4
319,80672,4
319,70300,2
319,76862,4
319,34941,4
319,71811,4
319,78168,3
319,80671,4
319,72855,4
319,30132,4
319,10819,3
319,84142,3
319,80377,5
319,10613,3
319,77472,3
319,15552,4
319,57989,3
319,78417,3
320,16948,4
320,5880,4
322,10965,5
322,5364,5
322,10988,5
322,10967,5
322,10987,5
322,10990,3
322,10964,5
323,13521,4
323,10751,5
326,25070,4
326,49040,4
326,9566,4
326,4609,5
326,9712,3
326,1226,3
326,629,4
326,12545,4
326,1633,2
326,26166,3
326,13912,4
326,13839,5
326,26093,3
326,19898,5
326,13932,5
326,9961,4
326,4583,4
326,30852,3
326,3711,5
326,40923,3
326,50937,3
326,1709,2
326,27485,5
326,3559,5
326,28220,4
326,26126,4
326,5107,5
326,4953,5
326,37632,2
326,5144,4
326,28236,3
326,7763,4
326,4929,5
326,968,3
326,2526,2
326,25396,4
326,7572,4
326,1618,4
326,7090,3
326,93504,5
326,4796,4
326,23202,5
326,4422,4
326,6899,3
326,21996,4
326,9370,4
326,19894,4
326,96573,5
326,32348,4
326,5587,3
326,14046,4
326,13872,4
326,1869,2
326,77544,3
326,12775,5
326,56976,3
326,6794,3
326,90876,5
326,11486,5
326,6149,5
326,19794,4
326,4799,4
326,929,4
326,26075,5
326,14748,2
326,1202,5
326,10669,3
326,26097,3
326,13746,3
326,38315,4
326,4472,3
326,26123,4
326,7355,3
326,26101,4
326,3679,3
326,3359,5
326,9742,4
326,2289,4
326,21005,5
326,4395,5
326,4588,4
326,14142,5
326,4069,4
326,40929,3
326,151,5
326,77204,4
326,24,4
326,2612,3
326,8682,5
326,28815,2
326,4989,3
326,93426,4
327,5215,3
327,5102,3
327,8337,4
327,16275,2
327,9799,3
327,87798,5
327,10365,5
327,6687,5
327,10819,5
327,16251,4
327,17595,4
327,3711,4
327,16313,3
327,8322,4
327,6952,3
327,37380,4
327,87962,2
327,3869,5
327,31234,4
327,10402,5
327,31300,4
327,99110,5
327,1202,5
327,89220,5
327,6310,4
327,3586,5
327,87955,3
327,16307,4
327,18749,5
327,3679,5
327,28923,4
327,37819,3
327,16342,4
327,4685,3
327,11472,5
327,9327,4
327,3579,5
327,1986,4
327,77997,5
327,16280,5
327,32961,3
327,4477,2
327,87048,4
327,1869,5
327,22917,5
327,4531,2
327,968,1
327,5470,4
327,79037,3
327,664,3
327,16320,4
327,30132,2
327,77274,3
327,17841,5
327,5907,5
327,14866,4
327,17250,4
327,1848,5
327,17486,5
327,6903,2
327,17498,5
327,33926,3
327,18019,5
327,5139,2
327,890,3
327,1618,3
327,2550,3
327,85431,3
327,19542,5
327,81638,4
327,37800,3
327,78173,3
327,89338,5
327,5479,4
327,77765,2
327,33514,5
327,16387,5
327,4144,2
327,4952,5
327,14,5
327,4395,3
327,87961,3
327,16743,3
327,5326,4
327,33668,3
327,17629,2
327,85430,2
327,18373,4
327,5933,5
327,99107,5
327,411,5
327,15622,3
327,4609,5
327,8810,4
327,53022,5
327,11129,4
327,89476,5
327,24115,5
327,13136,4
327,90876,5
327,49041,1
327,10920,2
327,18723,3
327,57485,5
327,1226,3
327,3102,3
327,6295,4
327,11712,3
327,88811,4
327,19595,5
327,4422,4
327,16243,2
327,89753,4
327,10750,2
327,88418,5
327,77769,5
327,8920,4
327,3648,3
327,9864,1
327,16192,4
327,10993,5
327,5129,4
327,16297,3
327,21996,5
327,3636,4
327,77768,3
327,16213,4
327,16377,4
327,4865,5
327,1078,3
327,7125,5
327,93019,4
327,11762,4
327,80521,3
327,84943,4
327,4583,3
327,1955,5
327,93504,4
327,43545,5
327,7035,3
327,18405,2
327,3,5
327,12938,4
327,77295,3
327,37470,3
327,60178,5
327,10916,3
327,84095,5
327,9961,2
327,77025,4
327,50144,3
327,15196,4
327,7061,5
327,15931,1
327,16592,5
327,2166,3
327,52826,5
327,13148,1
327,16703,4
327,77201,5
327,17624,3
327,1540,5
327,50365,5
327,77570,3
327,16405,4
327,43763,4
327,97352,4
327,1301,5
327,95819,3
327,12873,3
327,12874,5
327,902,5
327,6192,5
327,77394,4
327,3573,4
327,77393,3
327,91077,4
327,11852,4
327,5308,3
327,16468,5
327,87808,4
327,7603,4
327,91492,4
327,45312,5
327,77129,4
327,96088,3
327,32542,3
327,9446,3
327,97782,4
327,1885,5
327,1985,3
327,5148,3
327,50183,3
327,81227,4
327,12912,5
327,24579,4
327,5,3
327,3590,5
327,76799,4
327,17631,5
327,14817,4
327,9844,2
327,3985,3
327,14748,4
327,14981,4
327,4382,5
327,6976,1
327,7717,4
327,14975,3
327,864,4
327,84942,5
327,44186,5
327,3776,4
327,10127,4
327,14763,4
327,42149,2
327,16392,4
327,39988,5
327,77770,2
327,77151,3
327,16369,5
327,1709,4
327,7714,4
327,15085,4
327,2956,4
327,16329,4
327,4588,3
327,16328,5
327,74829,4
327,16343,4
327,16322,4
327,8127,5
327,99319,4
327,80727,4
327,7220,3
327,16404,4
327,16375,4
327,7190,5
327,9529,4
327,60507,4
327,20781,5
327,77158,5
327,77442,5
327,1715,5
327,17533,4
327,16300,4
327,18545,4
327,14046,5
327,2612,4
327,49596,4
327,4900,5
327,4981,5
327,2996,5
327,87294,3
327,29044,4
327,16200,4
327,76716,4
327,19099,3
327,15906,4
327,17607,5
327,4832,4
327,38534,2
327,19501,5
327,51495,5
327,84980,4
327,30,5
327,42909,5
327,17604,4
327,17621,5
327,11650,3
327,14376,5
327,14570,5
327,88990,5
327,17722,5
327,91609,5
327,53732,4
327,3581,5
327,13023,5
327,99118,5
327,19321,4
327,12783,3
327,92230,3
327,87763,5
327,929,3
327,93304,3
327,35222,3
327,13006,4
327,97473,4
327,9734,5
327,4989,4
327,2864,4
327,14664,4
327,11787,4
327,4944,5
327,92667,5
327,3574,4
327,16735,1
327,151,3
327,7613,5
327,286,5
327,7677,3
327,5472,5
327,16174,3
327,46181,3
327,28935,3
327,78175,2
327,88815,3
327,79060,2
327,76852,3
327,18431,2
327,1103,3
327,21310,4
327,24335,4
327,78176,2
327,12949,4
327,2735,4
327,17518,4
327,17548,4
327,17551,5
327,830,4
327,6969,5
327,18135,5
327,71728,3
327,94953,4
327,17559,3
327,85302,1
327,96573,5
327,7668,1
327,12,5
327,16414,5
327,31299,4
327,23774,2
327,91903,3
327,42155,3
327,17461,5
327,38533,3
327,16299,5
327,7670,4
327,14131,5
327,15637,5
327,93124,4
327,9822,5
327,16298,3
327,1375,5
327,1241,4
327,81903,5
327,77760,4
327,5692,4
327,34268,4
327,7009,5
327,5295,5
327,2696,3
327,99105,5
327,1625,4
327,9516,4
327,16779,5
327,19302,4
327,94786,5
327,2767,5
327,8282,5
327,85609,3
327,5826,5
327,7778,5
327,94557,3
327,16204,4
327,8844,4
327,17910,5
327,14054,2
327,6644,1
327,94964,4
327,37684,5
327,14864,2
327,6149,4
327,77764,4
327,5427,3
327,6,3
327,16319,4
327,83674,2
327,77204,2
327,30118,5
327,7763,4
327,27126,3
327,99356,4
327,86917,3
327,16304,5
327,4953,3
327,77270,3
327,7036,3
327,77650,2
327,8852,5
327,17633,5
327,17610,3
327,71643,5
327,16382,4
327,14865,1
327,16331,4
327,16902,4
327,95665,4
327,80562,3
327,407,4
327,16396,4
327,41865,1
327,12960,4
327,2140,5
327,24280,4
327,12780,4
327,16394,4
327,2526,5
327,16271,4
327,59144,3
327,7526,4
327,97720,5
327,16425,4
327,2152,4
327,46787,5
327,76817,5
327,16379,4
327,30597,4
327,77544,1
327,16312,4
327,77522,3
327,5517,5
327,14084,5
327,16286,4
327,38739,4
327,76570,3
327,4,4
327,96667,2
327,60179,3
327,5040,4
327,5107,3
327,93101,5
327,11734,3
327,2654,5
329,21310,2
329,71965,3
329,76852,3
329,25103,5
329,86666,4
329,9912,4
329,2880,1
329,22347,2
329,41804,4
329,4031,1
329,2526,3
329,52362,3
329,664,5
329,12783,3
329,10402,4
329,4656,2
329,9832,3
329,22354,1
329,830,4
329,16271,3
329,93321,4
329,91501,3
329,25099,4
329,30,5
329,4953,2
329,88815,2
329,82375,2
329,17727,2
329,776,4
329,4952,4
329,24721,2
329,9739,4
329,9712,4
329,9734,4
329,6288,2
329,16718,3
329,16715,3
329,79969,4
329,17702,2
329,5107,5
329,92144,3
329,91903,3
329,66683,3
329,25101,4
329,11650,3
329,9593,3
329,9913,1
329,2187,4
